City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
385,Huaiyin,CN,2021-03-23 15:45:02,33.5886,119.0192,51.49,66,100,8.01
386,Hirado,JP,2021-03-23 15:48:04,33.3597,129.5531,50.0,48,0,3.0
387,Huaral,PE,2021-03-23 15:48:05,-11.495,-77.2078,78.01,73,0,4.61
388,Nagorsk,RU,2021-03-23 15:48:05,59.3172,50.8078,16.7,96,73,4.27
389,Mora,CM,2021-03-23 15:48:05,11.0461,14.1401,105.8,22,20,3.44
390,Chernyshkovskiy,RU,2021-03-23 15:48:06,48.4219,42.2308,33.62,96,100,9.51
391,Faanui,PF,2021-03-23 15:48:06,-16.4833,-151.75,83.12,74,18,18.14
392,Caluquembe,AO,2021-03-23 15:48:06,-13.7833,14.6833,65.88,85,100,4.92
393,Warrensburg,US,2021-03-23 15:48:07,38.7628,-93.7361,59.0,72,75,16.11
394,Bulawayo,ZW,2021-03-23 15:48:07,-20.15,28.5833,65.46,78,95,12.33
395,Udachnyy,RU,2021-03-23 15:48:08,66.4167,112.4,-8.36,99,100,2.84
396,Kirakira,SB,2021-03-23 15:48:08,-10.4544,161.9205,78.84,84,20,3.56
397,Hofn,IS,2021-03-23 15:48:09,64.2539,-15.2082,38.14,45,100,2.55
398,Kiomboi,TZ,2021-03-23 15:48:09,-4.2667,34.3667,67.77,70,91,7.4
399,Khorramshahr,IR,2021-03-23 15:48:10,30.4397,48.1664,86.0,26,0,4.61
400,Tilichiki,RU,2021-03-23 15:48:10,60.4667,166.1,16.77,89,100,5.1
401,Pyaozerskiy,RU,2021-03-23 15:48:10,65.8333,31.1667,36.16,90,100,13.02
402,Limoncito,BO,2021-03-23 15:48:11,-18.0167,-63.4,78.8,73,75,13.8
403,Manoel Urbano,BR,2021-03-23 15:48:11,-8.8389,-69.2597,80.02,74,100,3.51
404,Peniche,PT,2021-03-23 15:48:11,39.3558,-9.3811,62.01,71,0,8.01
405,Inuvik,CA,2021-03-23 15:48:12,68.3499,-133.7218,-5.8,71,18,8.05
406,Kargasok,RU,2021-03-23 15:48:12,59.0556,80.8572,9.03,97,40,3.02
407,Nioro,GM,2021-03-23 15:48:12,13.35,-15.75,99.45,10,74,6.71
408,Coihaique,CL,2021-03-23 15:48:13,-45.5752,-72.0662,53.6,76,75,4.61
409,Mayma,RU,2021-03-23 15:48:13,52.0197,85.9114,32.67,95,100,4.79
410,Rameswaram,IN,2021-03-23 15:48:13,9.2833,79.3,83.43,72,0,21.18
411,Asau,RO,2021-03-23 15:48:14,46.4333,26.4,36.0,57,100,3.47
412,Waipawa,NZ,2021-03-23 15:48:14,-41.4122,175.5153,51.8,93,2,3.44
413,Pocone,BR,2021-03-23 15:48:14,-16.2567,-56.6228,90.72,42,78,4.38
414,Berlevag,NO,2021-03-23 15:48:15,70.8578,29.0864,33.8,80,40,37.98
415,Salta,AR,2021-03-23 15:46:23,-24.7859,-65.4117,66.2,72,75,4.61
416,Batagay-Alyta,RU,2021-03-23 15:48:15,67.8006,130.4114,-13.95,95,100,3.42
417,Lakes Entrance,AU,2021-03-23 15:48:16,-37.8811,147.981,62.01,98,100,3.0
418,Tura,IN,2021-03-23 15:48:16,25.5198,90.2201,77.04,18,0,3.51
419,Novyy Urengoy,RU,2021-03-23 15:45:57,66.0833,76.6333,21.09,94,100,15.39
420,Nanortalik,GL,2021-03-23 15:48:16,60.1432,-45.2371,26.11,59,8,15.12
421,Ipaussu,BR,2021-03-23 15:48:17,-23.0553,-49.6284,87.55,49,1,2.19
422,Vung Tau,VN,2021-03-23 15:48:17,10.346,107.0843,80.24,79,86,12.41
423,Sabang,ID,2021-03-23 15:48:17,5.8933,95.3214,84.43,72,38,15.68
424,Zdvinsk,RU,2021-03-23 15:48:18,54.7021,78.661,27.5,96,100,13.4
425,Puquio,PE,2021-03-23 15:48:18,-14.7,-74.1333,56.14,72,98,1.12
426,Faya,SA,2021-03-23 15:48:18,18.3851,42.4509,75.2,53,0,11.5
427,Pandamatenga,BW,2021-03-23 15:48:19,-18.5278,25.627,74.79,65,53,7.61
428,Gorodishche,RU,2021-03-23 15:48:19,48.8045,44.4744,39.2,93,75,11.18
429,Sioux Lookout,CA,2021-03-23 15:48:19,50.1001,-91.917,32.0,69,75,5.75
430,Emilio Carranza,MX,2021-03-23 15:48:20,19.9711,-96.6114,83.93,49,0,4.29
431,Ouesso,CG,2021-03-23 15:48:20,1.6136,16.0517,84.69,60,100,2.75
432,Puerto Carreno,CO,2021-03-23 15:48:20,6.189,-67.4859,91.6,44,90,3.2
433,Manokwari,ID,2021-03-23 15:44:05,-0.8667,134.0833,79.0,77,97,4.34
434,Gola Gokarannath,IN,2021-03-23 15:44:24,28.0833,80.4667,80.53,28,12,13.15
435,Port Keats,AU,2021-03-23 15:48:21,-14.25,129.55,81.01,79,81,6.49
436,Kailua,US,2021-03-23 15:48:22,21.4022,-157.7394,66.2,94,20,3.76
437,Anta,IN,2021-03-23 15:48:23,25.15,76.3,80.6,26,3,6.82
438,Alenquer,BR,2021-03-23 15:48:24,-1.9417,-54.7383,82.4,78,20,9.22
439,Cocobeach,GA,2021-03-23 15:48:24,1.0002,9.5823,86.0,74,20,9.22
440,Tchollire,CM,2021-03-23 15:48:25,8.4022,14.1698,94.5,31,64,3.31
441,Topolobampo,MX,2021-03-23 15:48:25,25.6,-109.05,59.0,67,20,1.68
442,Aklavik,CA,2021-03-23 15:48:25,68.2191,-135.0107,-9.4,70,20,17.27
443,Taltal,CL,2021-03-23 15:48:26,-25.4,-70.4833,70.72,69,8,5.88
444,Nata,PA,2021-03-23 15:48:26,8.3333,-80.5167,82.4,65,0,6.91
445,Nishihara,JP,2021-03-23 15:48:27,26.1842,127.7558,64.4,52,40,6.91
446,Beloha,MG,2021-03-23 15:48:27,-25.1667,45.05,74.01,79,69,7.54
447,Cabildo,AR,2021-03-23 15:48:27,-38.4842,-61.8954,78.01,51,0,7.0
448,Brownsville,US,2021-03-23 15:48:28,25.9018,-97.4975,73.4,83,90,5.75
449,Poum,NC,2021-03-23 15:48:28,-20.2333,164.0167,78.04,75,98,13.71
450,Halifax,CA,2021-03-23 15:48:28,44.6453,-63.5724,53.01,76,20,5.75
451,Lagos,NG,2021-03-23 15:48:29,6.5833,3.75,79.79,80,100,10.2
452,Caibarien,CU,2021-03-23 15:48:29,22.5206,-79.4669,77.0,57,20,5.75
453,East Bethel,US,2021-03-23 15:48:29,45.3194,-93.2025,46.99,81,90,9.22
454,Plettenberg Bay,ZA,2021-03-23 15:48:29,-34.0527,23.3716,69.04,80,1,14.63
455,Ossora,RU,2021-03-23 15:48:30,59.2353,163.0719,19.67,64,57,24.05
456,College,US,2021-03-23 15:48:31,64.8569,-147.8028,10.4,85,90,1.12
457,Gari,RU,2021-03-23 15:48:31,59.4307,62.3497,28.98,93,100,8.43
458,Fairbanks,US,2021-03-23 15:48:31,64.8378,-147.7164,10.99,92,90,1.14
459,Panji,ID,2021-03-23 15:48:32,-7.7253,114.0995,76.14,90,100,4.34
460,San Vicente,AR,2021-03-23 15:45:02,-26.6167,-54.1333,80.89,71,100,3.09
461,Marawi,PH,2021-03-23 15:48:32,7.9986,124.2928,78.01,89,52,5.01
462,La Bruyere,BE,2021-03-23 15:48:32,50.3948,4.6144,53.01,58,0,6.91
463,La Ronge,CA,2021-03-23 15:48:33,55.1001,-105.2842,-4.0,65,10,8.05
464,Cabedelo,BR,2021-03-23 15:48:33,-6.9811,-34.8339,87.8,62,40,11.5
465,Basco,PH,2021-03-23 15:48:34,20.4487,121.9702,73.78,75,100,21.59
466,Lanigan,CA,2021-03-23 15:48:34,51.8501,-105.0344,17.6,73,100,16.11
467,Codrington,AU,2021-03-23 15:48:34,-38.2667,141.9667,61.05,94,100,15.59
468,Xuddur,SO,2021-03-23 15:48:35,4.1213,43.8894,86.77,11,60,10.96
469,Yurimaguas,PE,2021-03-23 15:48:35,-5.9,-76.0833,82.4,74,40,3.44
470,Ilulissat,GL,2021-03-23 15:48:35,69.2167,-51.1,-5.8,84,90,17.27
471,Gidole,ET,2021-03-23 15:48:36,5.65,37.3667,72.46,21,22,6.24
472,Darnah,LY,2021-03-23 15:48:36,32.767,22.6367,57.47,61,39,32.59
473,Nadvoitsy,RU,2021-03-23 15:48:36,63.8667,34.3167,32.85,91,100,15.23
474,Kannangad,IN,2021-03-23 15:48:37,12.3081,75.1063,82.09,75,4,3.69
475,Canoinhas,BR,2021-03-23 15:46:18,-26.1772,-50.39,77.0,79,95,3.58
476,Mogadishu,SO,2021-03-23 15:48:37,2.0371,45.3438,80.44,76,7,18.57
477,Avera,US,2021-03-23 15:48:38,33.194,-82.5271,64.4,68,1,9.22
478,Miami Beach,US,2021-03-23 15:46:43,25.7906,-80.1301,73.99,49,40,4.16
479,Floro,NO,2021-03-23 15:48:40,61.5996,5.0328,46.4,81,75,26.46
480,College Place,US,2021-03-23 15:48:40,46.0493,-118.3883,41.0,75,1,10.36
481,Manzil Kamil,TN,2021-03-23 15:48:41,35.6248,10.6673,60.01,41,20,24.16
482,Port Lincoln,AU,2021-03-23 15:48:41,-34.7333,135.8667,61.16,91,83,8.43
483,Yar-Sale,RU,2021-03-23 15:48:41,66.8333,70.8333,22.95,96,99,10.94
484,Alpena,US,2021-03-23 15:46:41,45.0617,-83.4327,50.0,57,90,3.44
485,Palmares Do Sul,BR,2021-03-23 15:48:42,-30.2578,-50.5097,70.47,94,100,1.83
486,Ust-Koksa,RU,2021-03-23 15:48:42,50.2696,85.6108,25.95,74,100,1.16
487,Kentwood,US,2021-03-23 15:48:43,42.8695,-85.6448,63.0,47,90,6.91
488,Conde,BR,2021-03-23 15:48:43,-7.2597,-34.9075,87.8,62,40,11.5
489,Manggar,ID,2021-03-23 15:48:43,-2.8833,108.2667,80.47,76,92,2.08
490,Kloulklubed,PW,2021-03-23 15:48:43,7.0419,134.2556,80.6,83,75,8.05
491,Sao Lourenco Do Sul,BR,2021-03-23 15:48:44,-31.3653,-51.9783,73.99,83,75,3.44
492,Beyneu,KZ,2021-03-23 15:48:44,45.3167,55.2,48.06,45,100,17.78
493,Ayan,RU,2021-03-23 15:48:45,56.45,138.1667,2.17,58,83,18.7
494,Mwanza,TZ,2021-03-23 15:44:19,-2.5167,32.9,82.4,61,20,11.5
495,Thinadhoo,MV,2021-03-23 15:48:45,0.5333,72.9333,83.61,66,49,5.93
496,Valparaiso,CL,2021-03-23 15:48:45,-33.0393,-71.6273,64.4,72,0,4.61
497,Suba,PH,2021-03-23 15:48:46,10.8438,121.0102,82.56,76,56,15.99
498,Kirkenaer,NO,2021-03-23 15:48:46,60.4564,12.0582,57.2,49,0,12.66
499,Ostashkov,RU,2021-03-23 15:48:46,57.1467,33.1075,24.13,88,58,2.77
500,Port Hedland,AU,2021-03-23 15:48:47,-20.3167,118.5667,77.0,83,61,2.3
501,Eureka,US,2021-03-23 15:48:47,40.8021,-124.1637,43.0,93,3,7.92
502,Strai,NO,2021-03-23 15:48:47,58.2,7.9,53.6,58,20,11.5
503,Axim,GH,2021-03-23 15:48:48,4.8699,-2.2405,83.23,72,100,10.71
504,Janauba,BR,2021-03-23 15:48:48,-15.8025,-43.3089,93.0,23,24,7.2
505,Cascais,PT,2021-03-23 15:45:11,38.6979,-9.4215,66.0,63,20,17.27
506,Beringovskiy,RU,2021-03-23 15:48:48,63.05,179.3167,32.34,88,96,17.63
507,San Juan,AR,2021-03-23 15:47:06,-31.5375,-68.5364,82.13,25,0,11.01
508,Arkadelphia,US,2021-03-23 15:48:49,34.1209,-93.0538,64.4,88,90,10.36
509,Carutapera,BR,2021-03-23 15:48:49,-1.195,-46.02,83.26,77,31,6.08
510,Ewa Beach,US,2021-03-23 15:48:50,21.3156,-158.0072,66.2,88,75,3.44
511,Nhulunbuy,AU,2021-03-23 15:48:50,-12.2333,136.7667,78.8,94,98,5.37
512,Isla Mujeres,MX,2021-03-23 15:48:50,21.2311,-86.731,80.6,65,40,14.97
513,Great Yarmouth,GB,2021-03-23 15:48:51,52.6083,1.7305,54.0,58,40,12.66
514,Las Vegas,US,2021-03-23 15:46:00,36.175,-115.1372,54.0,50,1,11.5
515,Gorontalo,ID,2021-03-23 15:47:13,0.5412,123.0595,74.75,95,69,3.0
516,Mayo,US,2021-03-23 15:48:52,38.8876,-76.5119,59.0,66,90,7.45
517,Sibu,MY,2021-03-23 15:48:52,2.3,111.8167,75.2,94,40,2.86
518,Ponta Delgada,PT,2021-03-23 15:48:52,37.7333,-25.6667,55.4,88,75,19.57
519,San Ignacio,BZ,2021-03-23 15:48:53,17.1561,-89.0714,80.6,74,0,5.3
520,Riyadh,SA,2021-03-23 15:48:53,24.6877,46.7219,95.0,8,0,6.91
521,Lensk,RU,2021-03-23 15:48:53,60.7253,114.9278,0.57,99,98,2.48
522,Kulhudhuffushi,MV,2021-03-23 15:48:54,6.6221,73.07,83.08,73,53,8.63
523,Joshimath,IN,2021-03-23 15:48:54,30.5667,79.5667,50.49,74,100,2.62
524,Inirida,CO,2021-03-23 15:48:54,3.8653,-67.9239,81.37,73,91,4.47
525,Nova Olinda Do Norte,BR,2021-03-23 15:48:55,-3.8881,-59.0942,86.07,68,98,4.68
526,Puerto Del Rosario,ES,2021-03-23 15:48:55,28.5004,-13.8627,71.6,53,0,9.22
527,Chernyshevskiy,RU,2021-03-23 15:48:56,63.0128,112.4714,-8.19,99,100,1.19
528,Kundiawa,PG,2021-03-23 15:48:56,-6.0167,144.9667,62.71,97,100,0.56
529,Grootfontein,NA,2021-03-23 15:46:14,-19.5667,18.1167,71.65,72,69,8.55
530,Nauchnyy Gorodok,RU,2021-03-23 15:48:57,53.4203,83.521,32.0,69,0,13.42
531,Chumikan,RU,2021-03-23 15:48:58,54.7183,135.315,1.0,77,9,21.3
532,Catalina,US,2021-03-23 15:44:26,32.5056,-110.9211,59.0,20,36,3.0
533,Tucumcari,US,2021-03-23 15:48:58,35.1717,-103.725,41.0,87,1,3.44
534,Zvishavane,ZW,2021-03-23 15:48:59,-20.3267,30.0665,67.46,78,86,5.79
535,Atar,MR,2021-03-23 15:48:59,20.5169,-13.0499,95.0,7,10,10.74
536,Bilibino,RU,2021-03-23 15:48:59,68.0546,166.4372,3.42,92,100,5.44
537,Krasnyy Yar,RU,2021-03-23 15:49:00,46.5331,48.3456,46.0,70,75,17.9
538,Lincoln,US,2021-03-23 15:48:54,40.8,-96.667,48.2,93,90,10.36
539,Hatillo,PR,2021-03-23 15:49:00,18.4863,-66.8254,86.0,61,1,8.05
540,Sept-Iles,CA,2021-03-23 15:46:49,50.2001,-66.3821,50.0,40,75,8.05
541,Vadodara,IN,2021-03-23 15:45:15,22.3,73.2,87.8,40,0,6.11
542,Garoua Boulai,CM,2021-03-23 15:49:00,5.8833,14.55,82.89,42,44,2.24
543,Kanbe,MM,2021-03-23 15:49:01,16.7053,96.0017,84.2,74,1,5.75
544,Grenville,GD,2021-03-23 15:49:01,12.1167,-61.6167,84.2,61,72,28.77
545,Ngerengere,TZ,2021-03-23 15:49:01,-6.75,38.1167,79.21,67,90,2.24
546,Laureles,US,2021-03-23 15:49:02,26.1092,-97.4941,72.0,83,90,8.05
547,Rafai,CF,2021-03-23 15:49:02,4.95,23.9167,83.71,49,95,4.61
548,Kushima,JP,2021-03-23 15:49:02,31.4583,131.2333,46.0,75,3,3.0
549,Columbus,US,2021-03-23 15:48:14,39.9612,-82.9988,63.0,47,75,10.36
550,Mildura,AU,2021-03-23 15:46:39,-34.2,142.15,62.6,77,40,8.05
551,Moose Factory,CA,2021-03-23 15:49:03,51.2585,-80.6094,32.0,93,90,5.75
552,Kyaukse,MM,2021-03-23 15:49:04,21.6,96.1333,87.94,29,0,4.65
553,Slavutych,UA,2021-03-23 15:49:04,51.5196,30.7343,32.23,61,99,13.73
554,Padang,ID,2021-03-23 15:49:04,-0.9492,100.3543,75.2,100,75,3.44
555,Pundaguitan,PH,2021-03-23 15:49:04,6.3711,126.1689,81.77,78,100,18.25
556,Wewak,PG,2021-03-23 15:49:05,-3.5534,143.6268,79.86,83,57,6.15
557,Mizan Teferi,ET,2021-03-23 15:49:05,6.9833,35.5833,71.67,57,60,1.12
558,Pacific Grove,US,2021-03-23 15:48:50,36.6177,-121.9166,51.8,76,40,4.61
559,Nortelandia,BR,2021-03-23 15:49:05,-14.4547,-56.8028,86.22,58,25,5.19
560,Moreira Sales,BR,2021-03-23 15:49:06,-24.0622,-53.0069,85.32,56,100,5.44
561,Lappeenranta,FI,2021-03-23 15:49:06,61.0587,28.1887,36.0,83,100,1.01
562,Arlit,NE,2021-03-23 15:49:06,18.7369,7.3853,97.88,4,32,14.25
563,Puro,PH,2021-03-23 15:49:07,12.4841,123.3827,78.37,85,66,13.58
564,Seoul,KR,2021-03-23 15:49:07,37.5683,126.9778,44.6,70,0,4.61
565,Ponnani,IN,2021-03-23 15:49:07,10.767,75.9252,84.2,70,20,3.38
566,Lomovka,RU,2021-03-23 15:49:08,53.9194,58.3672,26.6,74,90,8.95
567,Mandalgovi,MN,2021-03-23 15:49:08,45.7625,106.2708,34.86,34,0,4.29
568,Iisalmi,FI,2021-03-23 15:49:08,63.5592,27.1907,42.8,65,0,10.36
569,Hanstholm,DK,2021-03-23 15:49:09,57.1167,8.6167,43.0,22,10,1.99
570,Luanda,AO,2021-03-23 15:49:09,-8.8368,13.2343,86.0,66,40,12.66
571,Soure,BR,2021-03-23 15:49:09,-0.7167,-48.5233,80.55,77,98,5.93
572,Palmerston,AU,2021-03-23 15:49:10,-12.486,130.9833,82.4,89,100,3.44
573,Lewistown,US,2021-03-23 15:49:10,40.5992,-77.5714,57.0,44,1,3.91
574,Severnoye,RU,2021-03-23 15:49:10,56.3491,78.3619,25.09,95,100,4.16
575,Utiel,ES,2021-03-23 15:49:11,39.5667,-1.2,64.99,70,6,13.13
576,Quatre Cocos,MU,2021-03-23 15:49:11,-20.2078,57.7625,82.4,78,75,4.61
577,Zheleznodorozhnyy,RU,2021-03-23 15:49:11,55.7503,38.0042,32.0,59,75,4.47
